SyncDate,Actual Filtered,Actual,Predicted
2023-06-03 03:00:00,14.918225773858428,13.45,13.289465
2023-06-03 04:00:00,14.962161434678679,13.6,13.720097
2023-06-03 05:00:00,14.997432846504875,13.65,13.197127
2023-06-03 06:00:00,15.023489142876624,13.4,13.003529
2023-06-03 07:00:00,15.03976577500168,13.4,13.132207
2023-06-03 08:00:00,15.045682732821355,13.25,12.946937
2023-06-03 09:00:00,15.040673176924612,13.2,13.456669
2023-06-03 10:00:00,15.024282089762174,13.3,13.219095
2023-06-03 11:00:00,14.996278567760973,13.149999999999999,13.373856
2023-06-03 12:00:00,14.956719708562586,13.55,13.468881
2023-06-03 13:00:00,14.905991499429538,13.573076923076924,13.860646
2023-06-03 14:00:00,14.844819200805775,13.596153846153847,13.444072
2023-06-03 15:00:00,14.774236486830846,13.61923076923077,13.248054
2023-06-03 16:00:00,14.695554623910315,13.642307692307693,13.376855
2023-06-03 17:00:00,14.610273124924266,13.665384615384616,13.122436
2023-06-03 18:00:00,14.519867337418388,13.688461538461539,13.7100935
2023-06-03 19:00:00,14.425560429789277,13.711538461538462,13.523127
2023-06-03 20:00:00,14.328165073312348,13.734615384615385,13.726403
2023-06-03 21:00:00,14.22800518349922,13.757692307692308,13.68874
2023-06-03 22:00:00,14.124984633935721,13.78076923076923,14.112543
2023-06-03 23:00:00,14.018760235224356,13.803846153846154,13.685789
2023-06-04 00:00:00,13.908905440068189,13.826923076923077,13.426435
2023-06-04 01:00:00,13.795146596128186,13.85,13.579229
2023-06-04 02:00:00,13.677725407836565,13.55,13.347201
2023-06-04 03:00:00,13.557750134134197,13.7,13.916369
2023-06-04 04:00:00,13.437465943244604,13.649999999999999,13.826977
2023-06-04 05:00:00,13.320364902565851,13.75,14.035893
2023-06-04 06:00:00,13.210990053622115,14.05,13.934631
2023-06-04 07:00:00,13.114546888972347,14.0,14.354744
2023-06-04 08:00:00,13.036500944601194,14.15,13.910339
2023-06-04 09:00:00,12.982086936241831,13.85,13.670778
2023-06-04 10:00:00,12.955742178246513,14.0,13.7462
2023-06-04 11:00:00,12.960597337193972,14.15,13.582949
2023-06-04 12:00:00,12.998020939784144,13.2,14.113045
2023-06-04 13:00:00,13.067392884952595,13.38076923076923,14.052106
2023-06-04 14:00:00,13.166311301713096,13.561538461538461,14.289922
2023-06-04 15:00:00,13.29098393863921,13.742307692307692,14.148513
2023-06-04 16:00:00,13.436633894949505,13.923076923076923,14.532934
2023-06-04 17:00:00,13.597958965965704,14.103846153846154,14.101416
2023-06-04 18:00:00,13.769508692013991,14.284615384615385,13.919955
2023-06-04 19:00:00,13.946188864620485,14.465384615384615,13.928917
2023-06-04 20:00:00,14.124037529532226,14.646153846153846,13.8289385
2023-06-04 21:00:00,14.30076613992066,14.826923076923077,14.346325
2023-06-04 22:00:00,14.47585009129271,15.007692307692308,14.250134
2023-06-04 23:00:00,14.649947815884907,15.188461538461539,14.467393
2023-06-05 00:00:00,14.823546848905787,15.36923076923077,14.372179
2023-06-05 01:00:00,14.995933970709647,15.55,14.724893
2023-06-05 02:00:00,15.165128189324891,15.55,14.31886
2023-06-05 03:00:00,15.328794812798314,15.25,14.174622
2023-06-05 04:00:00,15.486106009852039,15.0,14.14282
2023-06-05 05:00:00,15.63866302152193,15.0,14.079043
2023-06-05 06:00:00,15.7891994534511,15.149999999999999,14.61777
2023-06-05 07:00:00,15.938845051783714,15.3,14.521193
2023-06-05 08:00:00,16.08366838945529,15.4,14.678718
2023-06-05 09:00:00,16.21313000333261,16.0,14.660637
2023-06-05 10:00:00,16.312618861362374,15.7,14.996051
2023-06-05 11:00:00,16.3682814613696,15.7,14.579073
2023-06-05 12:00:00,16.37221349792649,15.75,14.459046
2023-06-05 13:00:00,16.325377787983566,15.684615384615384,14.383136
2023-06-05 14:00:00,16.235712175946027,15.61923076923077,14.376753
2023-06-05 15:00:00,16.113306547141427,15.553846153846154,14.942591
2023-06-05 16:00:00,15.965355970511114,15.48846153846154,14.79016
2023-06-05 17:00:00,15.794722766259524,15.423076923076923,14.873705
2023-06-05 18:00:00,15.602142538365328,15.357692307692307,14.962985
2023-06-05 19:00:00,15.382051960110884,15.292307692307693,15.293762
2023-06-05 20:00:00,15.125339165686913,15.226923076923077,14.858014
2023-06-05 21:00:00,14.846292151826285,15.161538461538461,14.797841
2023-06-05 22:00:00,14.565068816665082,15.096153846153847,14.676446
2023-06-05 23:00:00,14.239381285276378,15.03076923076923,14.674078
2023-06-06 00:00:00,13.841957270885974,14.965384615384616,15.2535305
2023-06-06 01:00:00,13.494730179082886,14.9,15.081622
2023-06-06 02:00:00,13.23636715510427,14.6,15.111394
2023-06-06 03:00:00,12.76285798444701,14.7,15.317131
2023-06-06 04:00:00,11.879299066867794,13.600000000000001,14.733241
2023-06-06 05:00:00,10.967591752316864,12.7,15.258744
2023-06-06 06:00:00,10.43782118401786,12.600000000000001,15.315136
2023-06-06 07:00:00,10.114846281202144,12.25,15.023181
2023-06-06 08:00:00,9.669604683214176,11.7,15.220793
2023-06-06 09:00:00,9.143311612309768,11.3,15.152687
2023-06-06 10:00:00,8.68692851791765,10.8,15.408862
2023-06-06 11:00:00,8.264556994174427,7.1,15.640303
2023-06-06 12:00:00,7.811939321657124,15.1,15.599275
