SyncDate,Actual Filtered,Actual,Predicted
2023-06-02 11:00:00,2.027960328670742,2.6,2.5490227
2023-06-02 12:00:00,2.052580053861319,2.6,2.4999735
2023-06-02 13:00:00,2.0776811078962947,2.6,2.5279608
2023-06-02 14:00:00,2.103090214263764,2.7,2.5618827
2023-06-02 15:00:00,2.1287119854253596,2.8,2.515737
2023-06-02 16:00:00,2.1545114192887076,2.8,2.541127
2023-06-02 17:00:00,2.180490119019043,2.7,2.5713367
2023-06-02 18:00:00,2.2066603328481,2.6,2.5277665
2023-06-02 19:00:00,2.2330206661843306,2.6,2.5585215
2023-06-02 20:00:00,2.259536507418741,2.5,2.587994
2023-06-02 21:00:00,2.28612756732803,2.5,2.5390532
2023-06-02 22:00:00,2.3126644951458544,2.5,2.577728
2023-06-02 23:00:00,2.338975812981924,2.4,2.6050966
2023-06-03 00:00:00,2.3648650972774683,2.4,2.5579383
2023-06-03 01:00:00,2.3901353320154355,2.4,2.5979621
2023-06-03 02:00:00,2.414613267663602,2.5,2.6244724
2023-06-03 03:00:00,2.438164956033871,2.4,2.5816164
2023-06-03 04:00:00,2.460696526264847,2.5,2.6187847
2023-06-03 05:00:00,2.48214267161261,2.4,2.6448176
2023-06-03 06:00:00,2.502456276503486,2.6,2.6067605
2023-06-03 07:00:00,2.521615284466299,2.6,2.6424565
2023-06-03 08:00:00,2.539651090460723,3.1,2.6695094
2023-06-03 09:00:00,2.556680826432856,2.8,2.6319222
2023-06-03 10:00:00,2.572906153559123,2.6,2.667084
2023-06-03 11:00:00,2.588547684375134,2.7,2.6955361
2023-06-03 12:00:00,2.603727190447453,2.8,2.6562712
2023-06-03 13:00:00,2.6183640383472873,2.9,2.694131
2023-06-03 14:00:00,2.6321789200559915,2.9,2.7242658
2023-06-03 15:00:00,2.644856066062702,2.8,2.6825273
2023-06-03 16:00:00,2.6563009403796465,2.7,2.721549
2023-06-03 17:00:00,2.6668207075090287,2.7,2.750218
2023-06-03 18:00:00,2.6770438794367433,2.7,2.7087011
2023-06-03 19:00:00,2.687531579475905,2.8,2.7498038
2023-06-03 20:00:00,2.6982767539109784,2.8,2.776484
2023-06-03 21:00:00,2.70846498773992,2.8,2.7380428
2023-06-03 22:00:00,2.7168011277016606,3.0,2.7753427
2023-06-03 23:00:00,2.722369853482873,2.9,2.8016284
2023-06-04 00:00:00,2.725553536319684,2.9,2.7663944
2023-06-04 01:00:00,2.7283027410257805,2.9,2.7992806
2023-06-04 02:00:00,2.7333198960792275,3.0,2.8281069
2023-06-04 03:00:00,2.7424004639957364,3.0,2.7893035
2023-06-04 04:00:00,2.7548932819364134,3.0,2.8247652
2023-06-04 05:00:00,2.7674723195441033,3.2,2.8540814
2023-06-04 06:00:00,2.775814216242473,3.0,2.8108308
2023-06-04 07:00:00,2.7775975424105575,3.0,2.849106
2023-06-04 08:00:00,2.7751903061391343,3.0,2.8785236
2023-06-04 09:00:00,2.7761973917505616,3.2,2.8336308
2023-06-04 10:00:00,2.79103548707584,3.4,2.8718643
2023-06-04 11:00:00,2.8284178316362127,2.9,2.9012704
2023-06-04 12:00:00,2.891015148291248,3.0,2.8577828
2023-06-04 13:00:00,2.973727720723352,2.9,2.895783
2023-06-04 14:00:00,3.065711030351128,3.0,2.9231112
2023-06-04 15:00:00,3.1552218048316782,3.2,2.8836546
2023-06-04 16:00:00,3.2347692839619535,3.3,2.9196665
2023-06-04 17:00:00,3.303900345346172,3.3,2.9473677
2023-06-04 18:00:00,3.3683077672170674,3.6,2.9075375
2023-06-04 19:00:00,3.4360303421489493,3.5,2.9446597
2023-06-04 20:00:00,3.5130200758312284,3.7,2.975014
2023-06-04 21:00:00,3.6004507977855416,3.6,2.9322505
2023-06-04 22:00:00,3.6949200627413634,3.6,2.9707036
2023-06-04 23:00:00,3.790956457163263,3.7,3.0027785
2023-06-05 00:00:00,3.8840615074226936,3.8,2.957904
2023-06-05 01:00:00,3.9725179342716057,3.9,2.998332
2023-06-05 02:00:00,4.057250005842311,3.7,3.0296035
2023-06-05 03:00:00,4.140312216742464,3.8,2.9861631
2023-06-05 04:00:00,4.22307603306974,4.0,3.0274544
2023-06-05 05:00:00,4.305054799501812,3.9,3.0564952
2023-06-05 06:00:00,4.384344781612462,4.0,3.0159898
2023-06-05 07:00:00,4.459443043199536,4.2,3.0570488
2023-06-05 08:00:00,4.529767743074892,4.2,3.0856915
2023-06-05 09:00:00,4.594432338737528,4.2,3.0464888
2023-06-05 10:00:00,4.653776264312766,3.9,3.0883737
2023-06-05 11:00:00,4.711966496325329,3.9,3.117949
2023-06-05 12:00:00,4.77139611274437,4.1,3.078194
2023-06-05 13:00:00,4.8267503050198535,4.2,3.120969
2023-06-05 14:00:00,4.876787595576129,4.3,3.1521404
2023-06-05 15:00:00,4.933449585154572,4.2,3.1108277
2023-06-05 16:00:00,4.998173572809367,4.3,3.1530836
2023-06-05 17:00:00,5.049245385876853,4.3,3.1854239
2023-06-05 18:00:00,5.0875192543460654,4.1,3.1432767
2023-06-05 19:00:00,5.161174702014726,4.1,3.1865778
2023-06-05 20:00:00,5.29393309985522,4.0,3.2181644
2023-06-05 21:00:00,5.430341869619523,4.1,3.1784005
2023-06-05 22:00:00,5.5112999365123745,4.3,3.2190683
2023-06-05 23:00:00,5.556374444713322,4.5,3.2495704
2023-06-06 00:00:00,5.613980890343168,4.9,3.211886
2023-06-06 01:00:00,5.682558351583086,4.9,3.2530885
2023-06-06 02:00:00,5.734291509531569,5.4,3.2842746
2023-06-06 03:00:00,5.768611792682307,5.7,3.2450087
2023-06-06 04:00:00,5.798256757145159,6.3,3.2870803
2023-06-06 05:00:00,5.818510251406524,6.5,3.318798
2023-06-06 06:00:00,5.818881333061067,6.8,3.278286
2023-06-06 07:00:00,5.800320966619647,7.0,3.320033
2023-06-06 08:00:00,5.766361243052143,7.2,3.3528044
2023-06-06 09:00:00,5.714277030742879,8.2,3.311745
2023-06-06 10:00:00,5.641314081811445,8.9,3.352656
2023-06-06 11:00:00,5.5490828688358045,8.971428571428572,3.300484
2023-06-06 12:00:00,5.439817446041195,9.042857142857143,3.333228
